iter	MultiClass
11673	0.1198389879
11674	0.1198386331
11675	0.1198370297
11676	0.119836333
11677	0.11983609
11678	0.1198339838
11679	0.1198298256
11680	0.1198291478
11681	0.1198281113
11682	0.1198277193
11683	0.1198119976
11684	0.1198113496
11685	0.1197917175
11686	0.1197665109
11687	0.119763745
11688	0.1197635947
11689	0.1197622745
11690	0.1197609648
11691	0.1197596477
11692	0.1197585235
11693	0.1197457424
11694	0.1197454387
11695	0.1197449296
11696	0.1197448062
11697	0.1197349649
11698	0.1197343063
11699	0.119713035
11700	0.1197110073
11701	0.1197101983
11702	0.1196863243
11703	0.119685889
11704	0.119683205
11705	0.119679432
11706	0.1196736674
11707	0.1196689425
11708	0.1196687321
11709	0.1196637829
11710	0.1196558796
11711	0.1196524334
11712	0.1196444241
11713	0.1196426954
11714	0.1196288021
11715	0.1196254367
11716	0.1196221174
11717	0.119621229
11718	0.1196159649
11719	0.1196142998
11720	0.1196133142
11721	0.1196122435
11722	0.1196119104
11723	0.1196108549
11724	0.1196093317
11725	0.1196086451
11726	0.1195970651
11727	0.1195967682
11728	0.119586962
11729	0.1195866577
11730	0.1195861789
11731	0.1195838727
11732	0.1195836807
11733	0.1195831017
11734	0.1195781144
11735	0.1195777636
11736	0.1195601017
11737	0.1195597861
11738	0.1195471285
11739	0.1195452515
11740	0.1195335539
11741	0.1195333266
11742	0.1195331428
11743	0.1195300468
11744	0.1195296721
11745	0.1195258911
11746	0.1195205341
11747	0.1195146016
11748	0.1195137881
11749	0.1195060497
11750	0.1195057758
11751	0.1195037199
11752	0.1195025192
11753	0.1194938579
11754	0.119493188
11755	0.1194921099
11756	0.1194917469
11757	0.1194893366
11758	0.119487676
11759	0.1194717859
11760	0.1194658602
11761	0.1194641794
11762	0.1194630417
11763	0.1194626323
11764	0.1194602305
11765	0.1194526751
11766	0.1194526181
11767	0.1194499404
11768	0.1194459385
11769	0.1194417931
11770	0.1194412611
11771	0.1194370024
11772	0.1194346551
11773	0.11943465
11774	0.1194344326
11775	0.1194342003
11776	0.1194330176
11777	0.1194326737
11778	0.1194243305
11779	0.1194240387
11780	0.1194201623
11781	0.1194157163
11782	0.1194152744
11783	0.1194000224
11784	0.1193980433
11785	0.1193978944
11786	0.1193970224
11787	0.1193966138
11788	0.119393223
11789	0.1193893202
11790	0.1193652205
11791	0.1193568207
11792	0.1193564201
11793	0.11935464
11794	0.1193524561
11795	0.1193522631
11796	0.1193521318
11797	0.119351424
11798	0.1193493237
11799	0.1193488786
11800	0.1193482917
11801	0.1193471837
11802	0.1193455564
11803	0.1193434061
11804	0.1193431865
11805	0.1193352688
11806	0.1193336793
11807	0.1193208128
11808	0.1193154514
11809	0.1193145898
11810	0.1193137484
11811	0.119312848
11812	0.1193068805
11813	0.1193016776
11814	0.1192943345
11815	0.1192939751
11816	0.1192933227
11817	0.1192922305
11818	0.1192868309
11819	0.1192826444
11820	0.1192819528
11821	0.1192813316
11822	0.1192706214
11823	0.1192617775
11824	0.1192589232
11825	0.119249511
11826	0.1192483554
11827	0.1192441546
11828	0.1192431808
11829	0.1192415732
11830	0.1192407595
11831	0.1192271331
11832	0.1192238383
11833	0.1192226476
11834	0.1192225942
11835	0.1192087911
11836	0.119208418
11837	0.1192073101
11838	0.1192062169
11839	0.1192058559
11840	0.1192051766
11841	0.1191962309
11842	0.1191955044
11843	0.1191947459
11844	0.1191915446
11845	0.1191891578
11846	0.1191860851
11847	0.1191795334
11848	0.1191779133
11849	0.1191600381
11850	0.1191592557
11851	0.1191480051
11852	0.1191421147
11853	0.1191419774
11854	0.119141353
11855	0.1191411204
11856	0.1191339689
11857	0.1191297608
11858	0.1191225873
11859	0.1191225362
11860	0.1191215782
11861	0.1191212075
11862	0.1191162149
11863	0.119112676
11864	0.1191032413
11865	0.1191029028
11866	0.1191005483
11867	0.119099081
11868	0.1190872292
11869	0.1190836885
11870	0.1190774021
11871	0.1190730601
11872	0.1190727612
11873	0.1190726548
11874	0.119072515
11875	0.1190724725
11876	0.1190705633
11877	0.1190688856
11878	0.1190663263
11879	0.1190661541
11880	0.1190544234
11881	0.1190496596
11882	0.1190489457
11883	0.1190475186
11884	0.1190472973
11885	0.1190439926
11886	0.1190422351
11887	0.1190411484
11888	0.1190353186
11889	0.1190327167
11890	0.1190320662
11891	0.1190310841
11892	0.1190286185
11893	0.1190282203
11894	0.1190261364
11895	0.11902604
11896	0.1190192306
11897	0.1190182976
11898	0.1190155171
11899	0.1190132616
11900	0.1190091776
11901	0.1190083544
11902	0.1189696202
11903	0.1189689305
11904	0.1189681424
11905	0.1189674506
11906	0.1189660408
11907	0.1189647887
11908	0.1189645146
11909	0.1189573284
11910	0.1189566346
11911	0.11895237
11912	0.1189514029
11913	0.1189507638
11914	0.118947033
11915	0.1189450837
11916	0.1189443411
11917	0.1189441446
11918	0.118940826
11919	0.118937103
11920	0.1189368665
11921	0.1189318139
11922	0.1189277693
11923	0.1189188054
11924	0.1189051039
11925	0.1188992948
11926	0.1188835489
11927	0.1188818198
11928	0.1188796815
11929	0.1188690731
11930	0.1188681603
11931	0.1188634723
11932	0.118861468
11933	0.1188608825
11934	0.1188605413
11935	0.1188603082
11936	0.1188601272
11937	0.1188584475
11938	0.118857651
11939	0.1188546961
11940	0.1188507343
11941	0.1188495491
11942	0.1188458263
11943	0.1188441018
11944	0.1188440041
11945	0.1188413971
11946	0.11884093
11947	0.118837316
11948	0.1188369438
11949	0.1188327022
11950	0.1188289241
11951	0.1188288814
11952	0.1188226415
11953	0.1188117247
11954	0.1188108726
11955	0.1188097112
11956	0.1188026372
11957	0.1188010921
11958	0.1187991418
11959	0.1187888817
11960	0.1187881319
11961	0.1187879957
11962	0.1187874042
11963	0.1187597493
11964	0.1187548429
11965	0.1187541385
11966	0.1187494241
11967	0.1187484214
11968	0.1187475551
11969	0.1187464337
11970	0.1187428793
11971	0.1187404498
11972	0.1187392848
11973	0.1187346902
11974	0.1187330156
11975	0.1187309403
11976	0.1187302989
11977	0.1187271563
11978	0.1187236551
11979	0.1187235752
11980	0.1187196113
11981	0.1187176885
11982	0.1187077916
11983	0.1187039456
11984	0.1187009768
11985	0.1186941992
11986	0.1186902693
11987	0.1186887193
11988	0.1186840569
11989	0.1186816284
11990	0.1186797963
11991	0.1186791784
11992	0.1186745301
11993	0.1186706943
11994	0.118669133
11995	0.1186657201
11996	0.1186516751
11997	0.1186508368
11998	0.1186482311
11999	0.1186477366
12000	0.1186466714
12001	0.1186463231
12002	0.1186374514
12003	0.1186345352
12004	0.1186326599
12005	0.1186305796
12006	0.1186258145
12007	0.1186251199
12008	0.1186218839
12009	0.1186215792
12010	0.1186199925
12011	0.1186194088
12012	0.1185758453
12013	0.1185753749
12014	0.1185651145
12015	0.1185573101
12016	0.1185507114
12017	0.1185484162
12018	0.1185469575
12019	0.1185454784
12020	0.1185444104
12021	0.1185436854
12022	0.1185432579
12023	0.1185429347
12024	0.1185424647
12025	0.1185383983
12026	0.1185360211
12027	0.1185357797
12028	0.1185344559
12029	0.1185344503
12030	0.1185335878
12031	0.1185332577
12032	0.1185206745
12033	0.1185177116
12034	0.1185168853
12035	0.1185021039
12036	0.1184968877
12037	0.1184945088
12038	0.1184944833
12039	0.1184902628
12040	0.1184901381
12041	0.118489529
12042	0.1184871192
12043	0.118486207
12044	0.1184800642
12045	0.1184792229
12046	0.1184788051
12047	0.1184762337
12048	0.1184760012
12049	0.1184692352
12050	0.1184662291
12051	0.1184569022
12052	0.1184552812
12053	0.1184532363
12054	0.1184510413
12055	0.118442156
12056	0.1184420612
12057	0.1184408152
12058	0.1184401167
12059	0.1184348241
12060	0.1184302492
12061	0.1184301183
12062	0.1184299334
12063	0.1184285874
12064	0.118428144
12065	0.1184228961
12066	0.1184221598
12067	0.1184197074
12068	0.1184188666
12069	0.118415241
12070	0.1184127955
12071	0.1184075799
12072	0.1183970213
12073	0.118397007
12074	0.1183968657
12075	0.1183883661
12076	0.1183785243
12077	0.1183765886
12078	0.118375575
12079	0.1183494363
12080	0.1183313566
12081	0.1183274118
12082	0.1183261018
12083	0.118325839
12084	0.1183184023
12085	0.1183099092
12086	0.118304644
12087	0.1183030808
12088	0.1183028703
12089	0.1183018035
12090	0.1183000019
12091	0.118299567
12092	0.1182971347
12093	0.1182917179
12094	0.1182898631
12095	0.1182852566
12096	0.1182846233
12097	0.1182840592
12098	0.1182806615
12099	0.1182766716
12100	0.1182658665
12101	0.1182655308
12102	0.1182651705
12103	0.1182622779
12104	0.1182566512
12105	0.1182538402
12106	0.1182536934
12107	0.118252625
12108	0.1182498198
12109	0.1182491222
12110	0.1182371059
12111	0.118236546
12112	0.118228436
12113	0.1182280619
12114	0.1182270138
12115	0.1182217253
12116	0.1182201235
12117	0.1182198913
12118	0.1182098464
12119	0.118208819
12120	0.1182087295
12121	0.1182068054
12122	0.1182048006
12123	0.118181056
12124	0.1181739218
12125	0.1181667188
12126	0.1181633662
12127	0.118163071
12128	0.1181620091
12129	0.1181619492
12130	0.1181311562
12131	0.1181272271
12132	0.1181259104
12133	0.1181182202
12134	0.1181115084
12135	0.1181053949
12136	0.1180917735
12137	0.1180906637
12138	0.1180806455
12139	0.1180765321
12140	0.1180755719
12141	0.1180748332
12142	0.1180716555
12143	0.11807152
12144	0.11807147
12145	0.1180663081
12146	0.1180631253
12147	0.1180598462
12148	0.1180466602
12149	0.1180280872
12150	0.1180245229
12151	0.1180210247
12152	0.1180208656
12153	0.1180174976
12154	0.1180170859
12155	0.1180142295
12156	0.1180140243
12157	0.1180094855
12158	0.1180094488
12159	0.1180086922
12160	0.1180013844
12161	0.1180007227
12162	0.1179995011
12163	0.1179919629
12164	0.1179917792
12165	0.1179913871
12166	0.1179909551
12167	0.1179900975
12168	0.1179852462
12169	0.1179580646
12170	0.117952722
12171	0.1179492088
12172	0.1179313073
12173	0.1179310452
12174	0.1179280633
12175	0.1179249142
12176	0.1179241396
12177	0.1179229847
12178	0.1179219565
12179	0.1179106174
12180	0.1179100679
12181	0.1179065542
12182	0.1179048375
12183	0.117904193
12184	0.1179005399
12185	0.1179001784
12186	0.1178959272
12187	0.1178896477
12188	0.1178817576
12189	0.1178739388
12190	0.1178734973
12191	0.117864808
12192	0.1178639144
12193	0.1178541138
12194	0.1178520752
12195	0.1178514932
12196	0.1178434991
12197	0.1178399419
12198	0.1178328103
12199	0.1178320832
12200	0.1178262801
12201	0.1178252622
12202	0.1178240717
12203	0.1178240137
12204	0.1178210733
12205	0.1178192404
12206	0.1178175722
12207	0.1178141961
12208	0.1178037698
12209	0.1178014935
12210	0.1177959142
12211	0.1177951371
12212	0.1177947933
12213	0.1177889921
12214	0.1177870851
12215	0.1177845064
12216	0.1177762994
12217	0.1177667348
12218	0.1177664903
12219	0.1177644868
12220	0.1177618416
12221	0.117754874
12222	0.1177317227
12223	0.1177295521
12224	0.1177247781
12225	0.1177189221
12226	0.1177177845
12227	0.1177172397
12228	0.1177147882
12229	0.1177125842
12230	0.1177106845
12231	0.1177055899
12232	0.1177055257
12233	0.1177055107
12234	0.1177018696
12235	0.1176992448
12236	0.1176974474
12237	0.1176969453
12238	0.1176964055
12239	0.117695773
12240	0.1176940293
12241	0.1176919076
12242	0.1176909368
12243	0.1176907749
12244	0.1176855896
12245	0.1176801836
12246	0.1176745316
12247	0.1176732408
12248	0.117669519
12249	0.117663181
12250	0.1176604167
12251	0.1176596454
12252	0.1176561138
12253	0.1176534752
12254	0.1176530832
12255	0.117652131
12256	0.1176451838
12257	0.1176445204
12258	0.1176402507
12259	0.1176337277
12260	0.1176301755
12261	0.1176233843
12262	0.117617612
12263	0.1176058463
12264	0.1176035679
12265	0.1175998389
12266	0.1175966996
12267	0.1175960141
12268	0.1175936408
12269	0.1175893206
12270	0.1175881796
12271	0.1175880903
12272	0.117583721
12273	0.1175795661
12274	0.117573451
12275	0.1175731971
12276	0.1175691379
12277	0.1175671405
12278	0.1175645514
12279	0.1175641059
12280	0.1175638024
12281	0.1175613747
12282	0.1175357025
12283	0.117533234
12284	0.1175278617
12285	0.1175240092
12286	0.1175239684
12287	0.1175197383
12288	0.11751933
12289	0.1175191935
12290	0.1175186027
12291	0.1174729108
12292	0.1174718497
12293	0.1174711146
12294	0.1174707785
12295	0.1174668254
12296	0.1174592379
12297	0.1174580912
12298	0.1174521445
12299	0.1174456926
12300	0.1174429392
12301	0.1174427319
12302	0.1174402732
12303	0.1174386528
12304	0.1174256985
12305	0.1174256283
12306	0.1174240501
12307	0.1174223
12308	0.1174170375
12309	0.1174165777
12310	0.1174148223
12311	0.1174076879
12312	0.1174075812
12313	0.1173981492
12314	0.1173980248
12315	0.1173909787
12316	0.1173908731
12317	0.1173854946
12318	0.1173850133
12319	0.1173769744
12320	0.1173764307
12321	0.1173733896
12322	0.1173724257
12323	0.1173658384
12324	0.1173654946
12325	0.1173631187
12326	0.1173625103
12327	0.1173614206
12328	0.1173608145
12329	0.1173599839
12330	0.1173541165
12331	0.1173530515
12332	0.1173520556
12333	0.1173473402
12334	0.1173464687
12335	0.1173380539
12336	0.1173366619
12337	0.1173363086
12338	0.1173362268
12339	0.1173361309
12340	0.1173158937
12341	0.1173119697
12342	0.117306842
12343	0.1173049954
12344	0.1173036307
12345	0.1173011148
12346	0.1172969984
12347	0.1172953718
12348	0.1172924981
12349	0.117291263
12350	0.1172883341
12351	0.1172877136
12352	0.1172870166
12353	0.117286979
12354	0.1172856421
12355	0.1172853199
12356	0.1172848243
12357	0.1172826544
12358	0.1172821176
12359	0.1172817093
12360	0.117266696
12361	0.1172574857
12362	0.1172571478
12363	0.1172529333
12364	0.1172224774
12365	0.1172180569
12366	0.1172155688
12367	0.1171791938
12368	0.1171775534
12369	0.1171771715
12370	0.1171769002
12371	0.1171678616
12372	0.1171626305
12373	0.1171614524
12374	0.1171358427
12375	0.1171356946
12376	0.1171296495
12377	0.1171176936
12378	0.1171171898
12379	0.1171129967
12380	0.1171113867
12381	0.1171095628
12382	0.1171087707
12383	0.1171047115
12384	0.1171003447
12385	0.1170992772
12386	0.1170935174
12387	0.1170806893
12388	0.1170786135
12389	0.1170785397
12390	0.1170744928
12391	0.1170722242
12392	0.117052687
12393	0.1170520611
12394	0.1170510516
12395	0.1170506983
12396	0.1170489528
12397	0.1170477984
12398	0.117042927
12399	0.1170423761
12400	0.1170420762
12401	0.1170404296
12402	0.1170279779
12403	0.1170273929
12404	0.1170245587
12405	0.1170240303
12406	0.1170231933
12407	0.1170171037
12408	0.117013772
12409	0.1170135994
12410	0.1170109498
12411	0.1170107606
12412	0.1170097957
12413	0.1170083469
12414	0.117005971
12415	0.1170038468
12416	0.1170038404
12417	0.1169994381
12418	0.1169961562
12419	0.1169907014
12420	0.1169858342
12421	0.1169797674
12422	0.1169793545
12423	0.116978961
12424	0.1169753088
12425	0.1169749875
12426	0.1169745291
12427	0.1169741601
12428	0.1169725107
12429	0.1169674915
12430	0.1169654604
12431	0.1169642802
12432	0.1169615981
12433	0.1169614778
12434	0.116958936
12435	0.1169483092
12436	0.1169464469
12437	0.1169425213
12438	0.1169424901
12439	0.1169422116
12440	0.1169420185
12441	0.1169418306
12442	0.1169346479
12443	0.1169341471
12444	0.1169128041
12445	0.1169126435
12446	0.1169123282
12447	0.116912153
12448	0.1169046535
12449	0.1169027292
12450	0.1169023393
12451	0.1168938393
12452	0.1168921647
12453	0.1168908194
12454	0.1168895777
12455	0.1168862668
12456	0.1168860791
12457	0.1168847087
12458	0.1168828979
12459	0.1168818916
12460	0.1168812836
12461	0.116881218
12462	0.116876029
12463	0.1168662598
12464	0.1168657466
12465	0.1168647015
12466	0.1168619552
12467	0.1168607701
12468	0.1168570534
12469	0.1168553273
12470	0.1168510683
12471	0.116847324
12472	0.1168457803
12473	0.1168334989
12474	0.1168333268
12475	0.1168328711
12476	0.116830085
12477	0.1168179372
12478	0.1168173508
12479	0.1168173148
12480	0.1168121551
12481	0.1168105547
12482	0.1168097815
12483	0.1168087312
12484	0.1168018136
12485	0.1168015639
12486	0.1167983108
12487	0.116797399
12488	0.1167973331
12489	0.1167970394
12490	0.116796972
12491	0.1167939805
12492	0.1167832014
12493	0.116781173
12494	0.1167808744
12495	0.1167779879
12496	0.1167723278
12497	0.116763019
12498	0.1167544491
12499	0.1167525904
12500	0.1167513895
12501	0.1167471107
12502	0.1167266166
12503	0.1167257481
12504	0.1167223146
12505	0.1167066759
12506	0.1167058014
12507	0.1167040927
12508	0.1167037226
12509	0.1166991893
12510	0.1166975052
12511	0.1166842892
12512	0.1166750421
12513	0.1166576157
12514	0.1166571715
12515	0.1166568649
12516	0.1166496407
12517	0.1166491226
12518	0.1166451028
12519	0.1166424239
12520	0.116641867
12521	0.1166417175
12522	0.1166408945
12523	0.1166406415
12524	0.1166299662
12525	0.1166280249
12526	0.11662758
12527	0.1166195691
12528	0.1166187797
12529	0.1166168862
12530	0.1166164379
12531	0.1166103902
12532	0.1166092979
12533	0.1166089757
12534	0.1165999184
12535	0.1165996738
12536	0.1165996334
12537	0.1165991005
12538	0.1165969757
12539	0.1165923594
12540	0.1165921501
12541	0.1165920004
12542	0.1165909701
12543	0.1165908879
12544	0.1165907907
12545	0.1165890585
12546	0.1165833082
12547	0.1165760957
12548	0.1165755727
12549	0.1165688408
12550	0.1165667275
12551	0.1165655923
12552	0.116562083
12553	0.1165612597
12554	0.1165606526
12555	0.1165581974
12556	0.1165570625
12557	0.1165563855
12558	0.1165560624
12559	0.1165553561
12560	0.1165551049
12561	0.1165549955
12562	0.1165549167
12563	0.1165547383
12564	0.1165416916
12565	0.1165409219
12566	0.1165381046
12567	0.1165373881
12568	0.116536935
12569	0.1165340742
12570	0.1165339663
12571	0.1165240396
12572	0.1164682438
12573	0.1164184469
12574	0.1164183681
12575	0.1164080715
12576	0.1164076984
12577	0.1164073361
12578	0.1164068221
12579	0.1164066873
12580	0.1164061361
12581	0.1164025344
12582	0.1163970688
12583	0.1163936736
12584	0.1163933531
12585	0.116387545
12586	0.1163871818
12587	0.116386524
12588	0.1163852557
12589	0.1163838139
12590	0.1163830393
12591	0.1163824623
12592	0.1163822667
12593	0.1163820647
12594	0.116372552
12595	0.116371503
12596	0.1163685496
12597	0.1163627673
12598	0.1163604274
12599	0.1163603749
12600	0.1163510241
12601	0.1163500725
12602	0.1163492771
12603	0.1163460179
12604	0.116345216
12605	0.1163391611
12606	0.1163370327
12607	0.116334979
12608	0.1163345787
12609	0.1163338259
12610	0.1163292551
12611	0.1163258775
12612	0.1163256144
12613	0.1163158082
12614	0.1163152904
12615	0.1163063187
12616	0.1163055061
12617	0.116305465
12618	0.1163046485
12619	0.1163040798
12620	0.1162997165
12621	0.116296996
12622	0.1162940348
12623	0.1162937238
12624	0.1162811606
12625	0.1162807007
12626	0.1162758656
12627	0.1162687482
12628	0.1162485851
12629	0.1162480268
12630	0.1162447856
12631	0.1162419046
12632	0.1162402272
12633	0.1162346949
12634	0.1162346811
12635	0.1162344435
12636	0.1162119318
12637	0.1162096614
12638	0.1162078907
12639	0.116205235
12640	0.1162049662
12641	0.1161943513
12642	0.1161817552
12643	0.1161815575
12644	0.1161812847
12645	0.1161779836
12646	0.1161770485
12647	0.1161762104
12648	0.1161758862
12649	0.1161753083
12650	0.1161751239
12651	0.116174474
12652	0.1161738338
12653	0.1161714625
12654	0.1161658883
12655	0.1161642214
12656	0.1161617078
12657	0.1161574673
12658	0.1161509266
12659	0.1161501606
12660	0.1161385422
12661	0.1161382334
12662	0.1161355009
12663	0.1161344511
12664	0.1161336584
12665	0.1161333514
12666	0.1161317128
12667	0.1161281412
12668	0.1161192667
12669	0.116111834
12670	0.1161101591
12671	0.1161090694
12672	0.116104564
12673	0.1161018372
12674	0.1161017414
12675	0.1160973028
12676	0.1160971527
12677	0.1160970096
12678	0.1160722365
12679	0.1160721751
12680	0.1160660538
12681	0.1160572189
12682	0.1160569516
12683	0.1160567702
12684	0.1160566115
12685	0.1160509654
12686	0.1160463698
12687	0.1160440632
12688	0.1160424593
12689	0.116041601
12690	0.1160392592
12691	0.1160391962
12692	0.1160387532
12693	0.116038403
12694	0.1160367118
12695	0.1160250553
12696	0.116022331
12697	0.1160214646
12698	0.1160212782
12699	0.1160193167
12700	0.1160181363
12701	0.1160152369
12702	0.1160142285
12703	0.1160130188
12704	0.1160113877
12705	0.1160093281
12706	0.1160087166
12707	0.1160073309
12708	0.1160057671
12709	0.1160031156
12710	0.1159956539
12711	0.1159945982
12712	0.1159943737
12713	0.1159941013
12714	0.1159828055
12715	0.1159820006
12716	0.1159773625
12717	0.1159768583
12718	0.115976192
12719	0.1159681168
12720	0.1159581272
12721	0.1159500435
12722	0.1159494975
12723	0.1159492378
12724	0.11594714
12725	0.1159425209
12726	0.115941565
12727	0.1159341183
12728	0.1159144772
12729	0.1159115584
12730	0.1159093642
12731	0.1159092165
12732	0.1159085779
12733	0.1159084378
12734	0.1159077218
12735	0.1159052445
12736	0.1159003611
12737	0.1158970691
12738	0.1158944167
12739	0.1158932555
12740	0.1158920963
12741	0.115890009
12742	0.1158880553
12743	0.1158784251
12744	0.1158778827
12745	0.115877766
12746	0.1158730564
12747	0.1158717931
12748	0.1158681028
12749	0.1158622416
12750	0.1158587102
12751	0.1158583068
12752	0.1158568841
12753	0.1158563557
12754	0.1158519471
12755	0.1158513186
12756	0.115850404
12757	0.1158498386
12758	0.1158493241
12759	0.1158469435
12760	0.1158441196
12761	0.1158434885
12762	0.1158362261
12763	0.1158359677
12764	0.1158317447
12765	0.1158313864
12766	0.1158294972
12767	0.115826852
12768	0.1158224451
12769	0.1158222829
12770	0.115821182
12771	0.1158210896
12772	0.1158209223
12773	0.1158196525
12774	0.1158187154
12775	0.1158181981
12776	0.1158177757
12777	0.1158175645
12778	0.1158134331
12779	0.1158133558
12780	0.1158124997
12781	0.1158124803
12782	0.1158077567
12783	0.1158036566
12784	0.1158035292
12785	0.1157938878
12786	0.1157918589
12787	0.115791694
12788	0.1157543728
12789	0.1157540672
12790	0.1157525748
12791	0.1157438128
12792	0.1157437703
12793	0.1157419963
12794	0.115741485
12795	0.1157374328
12796	0.1157361718
12797	0.1157315119
12798	0.1157259373
12799	0.1157251489
12800	0.1157250666
12801	0.115715745
12802	0.1157093923
12803	0.1157071888
12804	0.1157047261
12805	0.1157030403
12806	0.1157027303
12807	0.115702561
12808	0.1157019708
12809	0.1157013913
12810	0.1156626292
12811	0.1156616166
12812	0.1156610301
12813	0.1156533499
12814	0.1156502368
12815	0.1156493157
12816	0.1156491734
12817	0.1156440944
12818	0.1156429385
12819	0.1156422445
12820	0.1156416446
12821	0.1156415634
12822	0.1156402128
12823	0.1156361782
12824	0.1156316471
12825	0.1156217034
12826	0.1156187512
12827	0.115617302
12828	0.1156168524
12829	0.1156129682
12830	0.1156105668
12831	0.1156006666
12832	0.1155991351
12833	0.1155955146
12834	0.1155952981
12835	0.1155929971
12836	0.1155908322
12837	0.1155906408
12838	0.1155906032
12839	0.1155794609
12840	0.115579265
12841	0.1155781358
12842	0.1155663891
12843	0.1155658468
12844	0.1155586362
12845	0.1155585561
12846	0.1155488537
12847	0.1155479263
12848	0.115547472
12849	0.1155469932
12850	0.1155462663
12851	0.1155461097
12852	0.1155452405
12853	0.1155436511
12854	0.1155423718
12855	0.1155410455
12856	0.1155384914
12857	0.1155377919
12858	0.1155373588
12859	0.1155369655
12860	0.1155360026
12861	0.1155290815
12862	0.1155245695
12863	0.115507768
12864	0.1155058639
12865	0.1155018561
12866	0.1155016601
12867	0.1155004235
12868	0.1154986671
12869	0.115493593
12870	0.1154927806
12871	0.1154902495
12872	0.1154882015
12873	0.1154794797
12874	0.1154779114
12875	0.1154777445
12876	0.1154774201
12877	0.1154673586
12878	0.1154648905
12879	0.1154605018
12880	0.1154599305
12881	0.1154571337
12882	0.1154540524
12883	0.115449131
12884	0.115443092
12885	0.1154421605
12886	0.1154416742
12887	0.1154413033
12888	0.1154339796
12889	0.1154326119
12890	0.1154325357
12891	0.1154293663
12892	0.1154277598
12893	0.1154276429
12894	0.1154276004
12895	0.1154273149
12896	0.1154234576
12897	0.1154210986
12898	0.1154206593
12899	0.1154163785
12900	0.1154160467
12901	0.1154049475
12902	0.1154046587
12903	0.1153958977
12904	0.1153954434
12905	0.1153949272
12906	0.1153946098
12907	0.1153936164
12908	0.1153931323
12909	0.1153913264
12910	0.1153896522
12911	0.1153607248
12912	0.1153492549
12913	0.1153487658
12914	0.115348623
12915	0.1153468502
12916	0.1153463858
12917	0.1153455538
12918	0.1153444181
12919	0.115344015
12920	0.115343466
12921	0.1153433812
12922	0.1153425041
12923	0.1153410394
12924	0.1153403831
12925	0.1153333247
12926	0.1153122256
12927	0.1153120256
12928	0.1153092354
12929	0.1153077118
12930	0.1152992129
12931	0.1152968874
12932	0.1152964544
12933	0.1152957926
12934	0.1152937726
12935	0.1152886411
12936	0.1152880704
12937	0.1152816667
12938	0.1152815543
12939	0.115280173
12940	0.115277733
12941	0.1152772739
12942	0.1152771646
12943	0.115276529
12944	0.1152744771
12945	0.1152743134
12946	0.1152740379
12947	0.1152730852
12948	0.1152729123
12949	0.1152719419
12950	0.1152718267
12951	0.1152710527
12952	0.1152680966
12953	0.1152670495
12954	0.1152656954
12955	0.1152649482
12956	0.1152635432
12957	0.1152633859
12958	0.1152517002
12959	0.1152494826
12960	0.1152440048
12961	0.1152386772
12962	0.1152250319
12963	0.1152221443
12964	0.1152219448
12965	0.1152198479
12966	0.1152154207
12967	0.1152151401
12968	0.1152117895
12969	0.1152115129
12970	0.1152097074
12971	0.1152018484
12972	0.115195909
12973	0.1151919186
12974	0.1151862954
12975	0.1151859842
12976	0.115184616
12977	0.1151844684
12978	0.1151817887
12979	0.1151814332
12980	0.1151772614
12981	0.1151725457
12982	0.1151721574
12983	0.1151713545
12984	0.1151711845
12985	0.1151689986
12986	0.1151633853
12987	0.1151620373
12988	0.1151615485
12989	0.1151610354
12990	0.1151608211
12991	0.11515984
12992	0.1151590509
12993	0.1151499825
12994	0.1151497011
12995	0.1151489902
12996	0.115147727
12997	0.1151471979
12998	0.11514624
12999	0.1151432033
13000	0.1151420215
13001	0.1151419422
13002	0.1151347534
13003	0.1151219803
13004	0.1151208738
13005	0.1151202888
13006	0.1151199115
13007	0.115119576
13008	0.1151150147
13009	0.1151101343
13010	0.1151098644
13011	0.1151060016
13012	0.1151033951
13013	0.115102603
13014	0.1151025905
13015	0.1151025204
13016	0.1150975215
13017	0.1150966724
13018	0.1150936377
13019	0.1150930628
13020	0.1150913873
13021	0.1150909251
13022	0.115090106
13023	0.1150899174
13024	0.115089452
13025	0.1150873988
13026	0.1150859266
13027	0.115084935
13028	0.1150848809
13029	0.1150846093
13030	0.1150799038
13031	0.1150788956
13032	0.1150774737
13033	0.1150683739
13034	0.1150584806
13035	0.1150582462
13036	0.1150577378
13037	0.1150575512
13038	0.1150575139
13039	0.1150566427
13040	0.1150511229
13041	0.1150507878
13042	0.1150488472
13043	0.1150452446
13044	0.1150424932
13045	0.1150406096
13046	0.1150402674
13047	0.1150389391
13048	0.1150254775
13049	0.1150226833
13050	0.1149887153
13051	0.1149800459
13052	0.1149793052
13053	0.1149791531
13054	0.114977508
13055	0.1149772114
13056	0.1149768561
13057	0.1149748762
13058	0.1149743299
13059	0.1149741169
13060	0.1149720542
13061	0.1149711671
13062	0.1149705842
13063	0.1149704414
13064	0.1149695647
13065	0.1149674485
13066	0.1149670065
13067	0.1149619146
13068	0.1149471113
13069	0.1149454251
13070	0.1149452984
13071	0.1149375728
13072	0.1149324373
13073	0.1149294298
13074	0.1149283261
13075	0.1149270044
13076	0.1149267999
13077	0.1149261527
13078	0.114920284
13079	0.1149190448
13080	0.1149131713
13081	0.1149131005
13082	0.1149100909
13083	0.1149098507
13084	0.1149046349
13085	0.1148910635
